년도,시도,위도,경도,장소설명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수
2010,대구광역시 서구2,35.8749045,128.5721763,대구광역시 서구 비산동 서부시장입구 ,3 ,5 ,0 ,4 ,1 ,0 
2010,대구광역시 서구3,35.8646304,128.5647538,대구광역시 서구 내당동 황제맨션네거리 ,3 ,3 ,1 ,2 ,0 ,0 
2010,대구광역시 서구4,35.8795732,128.5713362,대구광역시 서구 비산동 북비산네거리 ,4 ,4 ,0 ,3 ,1 ,0 
2010,대구광역시 서구5,35.8755456,128.5549211,대구광역시 서구 평리동 평리광명네거리 ,4 ,4 ,0 ,3 ,1 ,0 
2010,대구광역시 서구6,35.8620475,128.5720588,대구광역시 서구 내당동 반고개네거리 ,4 ,4 ,0 ,3 ,1 ,0 
2010,대구광역시 서구7,35.8722685,128.5711141,대구광역시 서구 비산동 비산네거리 ,4 ,6 ,0 ,4 ,2 ,0 
2010,대구광역시 남구1,35.8359671,128.5580608,대구광역시 남구 대명동 관문시장네거리 ,3 ,3 ,0 ,1 ,2 ,0 
2010,대구광역시 남구2,35.837079,128.602362,대구광역시 남구 봉덕동 효성타운109동앞 ,3 ,3 ,0 ,2 ,1 ,0 
2010,대구광역시 남구3,35.8520006,128.5824646,대구광역시 남구 대명동 제2체육관 ,3 ,3 ,0 ,3 ,0 ,0 
2010,대구광역시 남구4,35.85541,128.599707,대구광역시 남구 봉덕동 건들바위네거리 ,4 ,4 ,1 ,2 ,1 ,0 
2010,대구광역시 남구5,35.8376057,128.5575331,대구광역시 남구 대명동 성당네거리 ,5 ,5 ,0 ,3 ,2 ,0 
2010,대구광역시 북구1,35.8763242,128.6041387,대구광역시 북구 칠성동1가 칠성시장네거리 ,3 ,3 ,0 ,1 ,2 ,0 
2010,대구광역시 북구2,35.9132674,128.5488114,대구광역시 북구 태전동 대구병원 ,3 ,3 ,0 ,2 ,1 ,0 
2010,대구광역시 북구3,35.8756854,128.6025555,대구광역시 북구 칠성동1가 금류상가아파트 ,3 ,3 ,0 ,3 ,0 ,0 
2010,대구광역시 북구4,35.9291225,128.5516144,대구광역시 북구 태전동 굿데이막창 ,3 ,3 ,1 ,1 ,1 ,0 
2010,대구광역시 북구5,35.8915161,128.5665029,대구광역시 북구 노원동3가 팔달네거리 ,4 ,4 ,0 ,3 ,0 ,1 
2010,대구광역시 북구6,35.9096237,128.5434051,대구광역시 북구 매천동 명성하이츠B동앞 ,4 ,4 ,0 ,4 ,0 ,0 
2010,대구광역시 북구7,35.892489,128.6051104,대구광역시 북구 산격동 김민상외과의원 ,4 ,4 ,1 ,1 ,2 ,0 
2010,대구광역시 북구8,35.879792,128.582062,대구광역시 북구 고성동1가 고성네거리 ,4 ,4 ,1 ,2 ,1 ,0 
2010,대구광역시 북구9,35.8759076,128.6062496,대구광역시 북구 칠성동1가 칠성교네거리 ,5 ,5 ,0 ,4 ,1 ,0 
2010,대구광역시 수성구1,35.8554843,128.615478,대구광역시 수성구 수성동2가 동중입구1 ,3 ,3 ,1 ,1 ,1 ,0 
2010,대구광역시 수성구2,35.821609,128.6324431,대구광역시 수성구 지산동 에덴소공원 ,3 ,3 ,1 ,2 ,0 ,0 
2010,대구광역시 수성구3,35.8079993,128.6202224,대구광역시 수성구 파동 대영빌라 ,5 ,6 ,0 ,6 ,0 ,0 
2010,대구광역시 달서구1,35.7745414,128.4313244,대구광역시 달서구 성당동 달성군청삼거리 ,3 ,3 ,0 ,2 ,1 ,0 
2010,대구광역시 달서구2,35.848,128.559,대구광역시 달서구 두류동 두류공원앞 ,3 ,3 ,0 ,2 ,1 ,0 
2010,대구광역시 달서구3,35.8472435,128.5577828,대구광역시 달서구 성당동 두류공원네거리 ,3 ,4 ,0 ,2 ,2 ,0 
2010,대구광역시 달서구4,35.8086642,128.5297032,대구광역시 달서구 진천동 대곡주공아파트입구 ,3 ,3 ,1 ,2 ,0 ,0 
2010,대구광역시 달서구5,35.8407868,128.5644311,대구광역시 달서구 성당동 한마음슈퍼 ,4 ,4 ,0 ,3 ,1 ,0 
2010,대구광역시 달서구6,35.8265051,128.5314638,대구광역시 달서구 월성동 우방코아 ,4 ,4 ,0 ,4 ,0 ,0 
2010,인천광역시 중구1,37.4750954,126.6312282,인천광역시 중구 인현동 동인천역앞 ,4 ,10 ,0 ,4 ,6 ,0 
2010,인천광역시 중구2,37.4649022,126.6338949,인천광역시 중구 신흥동2가 수인사거리 ,5 ,5 ,2 ,2 ,0 ,1 
2010,인천광역시 동구1,37.4782617,126.6315058,인천광역시 동구 송현동 화평사거리 ,4 ,4 ,0 ,3 ,1 ,0 
2010,인천광역시 남구1,37.4669306,126.6794459,인천광역시 남구 주안동 주안역입구 ,3 ,3 ,0 ,2 ,1 ,0 
2010,인천광역시 남구2,37.4587371,126.6761409,인천광역시 남구 주안동 주안사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2010,인천광역시 남구3,37.4523484,126.6437831,인천광역시 남구 용현동 동아2단지 농협 ,3 ,3 ,0 ,3 ,0 ,0 
2010,인천광역시 남구4,37.4486858,126.6562488,인천광역시 남구 용현동 하이테크센터 ,3 ,4 ,0 ,3 ,1 ,0 
2010,인천광역시 남구5,37.460873,126.6905502,인천광역시 남구 주안동 계몽사 ,3 ,3 ,1 ,2 ,0 ,0 
2010,인천광역시 남구6,37.4428777,126.6641981,인천광역시 남구 학익동 학익사거리 ,5 ,5 ,0 ,3 ,1 ,1 
2010,인천광역시 남구7,37.444267,126.6968611,인천광역시 남구 관교동 농산물사거리 ,5 ,5 ,1 ,2 ,2 ,0 
2010,인천광역시 연수구1,37.4281294,126.6567548,인천광역시 연수구 옥련동 송도역주유소 ,3 ,3 ,0 ,3 ,0 ,0 
2010,인천광역시 남동구1,37.4558493,126.7193312,인천광역시 남동구 구월동 모래마을사거리 ,3 ,3 ,0 ,1 ,2 ,0 
2010,인천광역시 남동구2,37.451474,126.6300006,인천광역시 남동구 구월동 낙섬사거리1 ,3 ,5 ,0 ,4 ,1 ,0 
2010,인천광역시 남동구3,37.4632924,126.69525,인천광역시 남동구 간석동 간석역입구 ,4 ,4 ,0 ,4 ,0 ,0 
2010,인천광역시 부평구1,37.4899284,126.7168027,인천광역시 부평구 부평동 남부고가교입구 ,3 ,3 ,0 ,1 ,2 ,0 
2010,인천광역시 부평구2,37.4980023,126.7257703,인천광역시 부평구 부평동 경북청과 ,3 ,3 ,0 ,3 ,0 ,0 
2010,인천광역시 부평구3,37.493539,126.7092478,인천광역시 부평구 부평동 대정사거리 ,3 ,3 ,0 ,3 ,0 ,0 
2010,인천광역시 계양구1,37.5434775,126.7226618,인천광역시 계양구 계산동 계산사거리 ,3 ,3 ,1 ,2 ,0 ,0 
2010,인천광역시 계양구2,37.5397002,126.7229952,인천광역시 계양구 계산동 계산1동신한은행 ,4 ,4 ,0 ,4 ,0 ,0 
2010,광주광역시 동구1,35.1538757,126.9153168,광주광역시 동구 대인동 구한일은행 4R ,3 ,3 ,0 ,2 ,1 ,0 
2010,광주광역시 동구2,35.1547695,126.931927,광주광역시 동구 산수동 산수오거리 ,3 ,4 ,0 ,2 ,2 ,0 
2010,광주광역시 동구3,35.1393268,126.922956,광주광역시 동구 학동 남광주교차로 ,4 ,5 ,0 ,3 ,2 ,0 
2010,광주광역시 동구4,35.154436,126.9207059,광주광역시 동구 계림동 계림오거리 ,4 ,4 ,1 ,1 ,2 ,0 
2010,광주광역시 서구1,35.163712,126.8810983,광주광역시 서구 광천동 광천PB3R ,3 ,3 ,0 ,2 ,1 ,0 
2010,광주광역시 서구2,35.1543723,126.9019766,광주광역시 서구 양동 양동PB2 ,4 ,5 ,0 ,3 ,2 ,0 
2010,광주광역시 남구1,35.1331605,126.9014304,광주광역시 남구 주월동 백운교차로 ,3 ,5 ,0 ,0 ,5 ,0 
2010,광주광역시 북구1,35.1812637,126.8765994,광주광역시 북구 운암동 운암3단지입구4R ,3 ,3 ,0 ,2 ,1 ,0 
2010,광주광역시 북구2,35.1709341,126.9225386,광주광역시 북구 두암동 말바우사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2010,광주광역시 북구3,35.1608015,126.9132826,광주광역시 북구 중흥동 소등초등학교앞 ,3 ,3 ,0 ,3 ,0 ,0 
2010,광주광역시 북구4,35.15936,126.9029389,광주광역시 북구 유동 광주북성중학교 ,3 ,3 ,0 ,3 ,0 ,0 
2010,광주광역시 북구5,35.165879,126.9156783,광주광역시 북구 우산동 안보회관앞 ,4 ,4 ,1 ,1 ,2 ,0 
2010,광주광역시 광산구1,35.1365563,126.7922096,광주광역시 광산구 송정동 보세전문점 ,3 ,3 ,0 ,1 ,2 ,0 
2010,광주광역시 광산구2,35.1794592,126.8227701,광주광역시 광산구 신가동 임실치즈피자2 ,5 ,5 ,1 ,3 ,1 ,0 
2010,광주광역시 광산구3,35.140054,126.795819,광주광역시 광산구 소촌동 영광동사거리 ,6 ,6 ,2 ,3 ,0 ,1 
2010,대전광역시 동구1,36.3436037,127.454214,대전광역시 동구 자양동 동아공고네거리 ,3 ,3 ,0 ,1 ,2 ,0 
2010,대전광역시 동구2,36.3513074,127.4375009,대전광역시 동구 용전동 고속터미널삼거리 ,3 ,8 ,0 ,4 ,4 ,0 
2010,대전광역시 동구3,36.3431916,127.4441528,대전광역시 동구 성남동 세원빌라 ,3 ,3 ,1 ,2 ,0 ,0 
2010,대전광역시 동구4,36.3266667,127.4338889,대전광역시 동구 원동  주중앙시장앞 ,3 ,3 ,1 ,2 ,0 ,0 
2010,대전광역시 중구1,36.3366647,127.416752,대전광역시 중구 선화동 증촌사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2010,대전광역시 중구2,36.3137506,127.4359322,대전광역시 중구 부사동 남대전신협삼거리 ,3 ,3 ,0 ,2 ,1 ,0 
2010,대전광역시 중구3,36.3285538,127.4050458,대전광역시 중구 오류동 동서로네거리 ,3 ,3 ,0 ,3 ,0 ,0 
2010,대전광역시 중구4,36.3188171,127.4004951,대전광역시 중구 대흥동 대흥사거리2 ,3 ,3 ,2 ,1 ,0 ,0 
2010,대전광역시 대덕구1,36.4466789,127.4303458,대전광역시 대덕구 신탄진동 거성아파트네거리 ,3 ,3 ,1 ,2 ,0 ,0 
2010,울산광역시 중구1,35.555209,129.321914,울산광역시 중구 성남동 우리은행울산지점앞 ,3 ,3 ,0 ,3 ,0 ,0 
2010,울산광역시 중구2,35.5550707,129.3410229,울산광역시 중구 반구동 중앙여고입구 ,4 ,4 ,0 ,3 ,1 ,0 
2010,울산광역시 중구3,35.5588889,129.3286111,울산광역시 중구 학산동 복산성당앞 ,5 ,5 ,0 ,2 ,3 ,0 
2010,울산광역시 남구1,35.5231018,129.3315804,울산광역시 남구 야음동 KT남울산지사 ,4 ,4 ,0 ,2 ,1 ,1 
2010,울산광역시 동구1,35.49844,129.4199616,울산광역시 동구 화정동 다남한약방앞 ,3 ,3 ,0 ,1 ,2 ,0 
2010,울산광역시 동구2,35.5070779,129.4220445,울산광역시 동구 전하동 일산아파트앞 ,3 ,3 ,0 ,2 ,1 ,0 
2010,경기도 수원시 장안구1,37.3014566,127.009335,경기도 수원시 장안구 조원동 장안구청사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2010,경기도 수원시 장안구2,37.3040586,127.0040899,경기도 수원시 장안구 송죽동 경기일보사 ,3 ,3 ,1 ,2 ,0 ,0 
2010,경기도 수원시 장안구3,37.2951796,127.0094463,경기도 수원시 장안구 정자동 운동장사거리7 ,4 ,4 ,2 ,0 ,2 ,0 
2010,경기도 수원시 권선구1,37.2460123,127.0525243,경기도 수원시 권선구 권선동 삼성디지탈프라자 ,3 ,3 ,0 ,3 ,0 ,0 
2010,경기도 수원시 팔달구1,37.2848479,127.027917,경기도 수원시 팔달구 지동 못골사거리 ,4 ,4 ,0 ,3 ,1 ,0 
2010,경기도 성남시 수정구1,37.4413709,127.1320288,경기도 성남시 수정구 수진동 중앙시장사거리1 ,3 ,3 ,0 ,1 ,2 ,0 
2010,경기도 성남시 수정구2,37.4439418,127.153317,경기도 성남시 수정구 신흥동 세이브존성남점 ,4 ,4 ,1 ,3 ,0 ,0 
2010,경기도 성남시 수정구3,37.4413709,127.1320288,경기도 성남시 수정구 수진동 중앙시장사거리1 ,5 ,5 ,0 ,3 ,2 ,0 
2010,경기도 성남시 수정구4,37.4413709,127.1320288,경기도 성남시 수정구 수진동 중앙시장사거리1 ,5 ,5 ,0 ,3 ,2 ,0 
2010,경기도 성남시 중원구1,37.4298598,127.1293475,경기도 성남시 중원구 성남동 모란시장사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2010,경기도 성남시 중원구2,37.4425534,127.1701765,경기도 성남시 중원구 상대원동 중원경찰서앞교차로 ,3 ,3 ,0 ,3 ,0 ,0 
2010,경기도 성남시 중원구3,37.4442752,127.1600108,경기도 성남시 중원구 금광동 혜성유치원 ,3 ,3 ,0 ,3 ,0 ,0 
2010,경기도 성남시 중원구4,37.434892,127.1707834,경기도 성남시 중원구 중동 우리은행사거리 ,3 ,3 ,1 ,2 ,0 ,0 
2010,경기도 성남시 중원구5,37.4362762,127.1581223,경기도 성남시 중원구 상대원동 상대원시장앞 ,6 ,6 ,0 ,4 ,2 ,0 
2010,경기도 성남시 분당구1,37.3889821,127.1225406,경기도 성남시 분당구 서현동 풍림아이원오피스텔앞 ,3 ,3 ,0 ,1 ,2 ,0 
2010,경기도 의정부시1,37.7407649,127.0428469,경기도 의정부시 의정부동 송산교차로2 ,3 ,4 ,0 ,2 ,2 ,0 
2010,경기도 의정부시2,37.748362,127.044251,경기도 의정부시 가능동 가재울지하도 ,3 ,3 ,1 ,2 ,0 ,0 
2010,경기도 의정부시3,37.7483978,127.0461694,경기도 의정부시 의정부동 천주교의정부1동교회앞 ,3 ,3 ,2 ,1 ,0 ,0 
2010,경기도 의정부시4,37.741434,127.047196,경기도 의정부시 의정부동 의정부보육사앞 ,4 ,5 ,1 ,4 ,0 ,0 
2010,경기도 의정부시5,37.7436811,127.0514573,경기도 의정부시 의정부동 파발로터리 ,5 ,5 ,0 ,4 ,1 ,0 
2010,경기도 의정부시6,37.7463752,127.0477909,경기도 의정부시 의정부동 역전교차로1 ,5 ,5 ,0 ,5 ,0 ,0 
2010,경기도 안양시 만안구1,37.394829,126.926132,경기도 안양시 만안구 안양동 우체국사거리3 ,3 ,3 ,0 ,2 ,1 ,0 
2010,경기도 안양시 만안구2,37.4025536,126.9054534,경기도 안양시 만안구 안양동 형제자동차 공업사 ,3 ,3 ,0 ,3 ,0 ,0 
2010,경기도 안양시 만안구3,37.3915553,126.927396,경기도 안양시 만안구 안양동 현충사거리 ,4 ,4 ,1 ,3 ,0 ,0 
2010,경기도 부천시 원미구1,37.5206483,126.7955442,경기도 부천시 원미구 도당동 우성맨션타운 ,4 ,4 ,0 ,4 ,0 ,0 
2010,경기도 부천시 소사구1,37.4837913,126.7762138,경기도 부천시 소사구 심곡본동 심곡고가사거리 ,3 ,3 ,0 ,1 ,2 ,0 
2010,경기도 부천시 오정구1,37.5198152,126.8048211,경기도 부천시 오정구 원종동 성곡사거리 ,4 ,4 ,0 ,2 ,2 ,0 
2010,경기도 광명시1,37.4832928,126.855956,경기도 광명시 광명동 소하2동사무소 ,3 ,3 ,1 ,1 ,1 ,0 
2010,경기도 광명시2,37.4853204,126.8565114,경기도 광명시 광명동 개봉교사거리 ,5 ,6 ,0 ,5 ,1 ,0 
2010,경기도 광명시3,37.4759883,126.8645665,경기도 광명시 철산동 철산주유소 ,5 ,6 ,0 ,6 ,0 ,0 
2010,경기도 광명시4,37.4794044,126.8556228,경기도 광명시 광명동 크로앙스 보 ,6 ,6 ,0 ,3 ,3 ,0 
2010,경기도 평택시1,37.0707078,127.0551703,경기도 평택시 비전동 대옥7차아파트앞 ,3 ,3 ,0 ,3 ,0 ,0 
2010,경기도 동두천시1,37.9043648,127.0629932,경기도 동두천시 생연동 진금당보석시계 ,4 ,4 ,0 ,3 ,1 ,0 
2010,경기도 안산시 상록구1,37.297688,126.8653606,경기도 안산시 상록구 본오동 우성아파트 ,3 ,3 ,0 ,1 ,1 ,1 
2010,경기도 고양시 덕양구1,37.6271597,126.8299205,경기도 고양시 덕양구 화정동 봄여성병원앞 ,3 ,3 ,1 ,2 ,0 ,0 
2010,경기도 고양시 덕양구2,37.6529385,126.8425359,경기도 고양시 덕양구 성사동 원당역앞 ,4 ,4 ,1 ,2 ,1 ,0 
2010,경기도 고양시 일산동구1,37.645605,126.7845418,경기도 고양시 일산동구 백석동 안산공원사거리 ,3 ,3 ,1 ,1 ,1 ,0 
2010,경기도 고양시 일산동구2,37.6503821,126.7787089,경기도 고양시 일산동구 마두동 장항치안센터사거리 ,4 ,4 ,0 ,3 ,1 ,0 
2010,경기도 남양주시1,37.5858145,127.212335,경기도 남양주시 와부읍 맥도날드앞1 ,3 ,3 ,1 ,0 ,2 ,0 
2010,경기도 남양주시2,37.6562497,127.1790029,경기도 남양주시 진건읍 용정사거리 ,5 ,5 ,0 ,4 ,1 ,0 
2010,경기도 남양주시3,37.6521594,127.3072783,경기도 남양주시 화도읍 화도새마을금고앞 ,5 ,5 ,1 ,3 ,1 ,0 
2010,경기도 오산시1,37.1389499,127.0772219,경기도 오산시 원동 태영아파트뒤사거리 ,3 ,3 ,0 ,3 ,0 ,0 
2010,경기도 시흥시1,37.3503685,126.7393341,경기도 시흥시 정왕동 하이마트8 ,3 ,3 ,0 ,3 ,0 ,0 
2010,경기도 군포시1,37.3560042,126.9322021,경기도 군포시 금정동 양문교회 ,3 ,4 ,0 ,4 ,0 ,0 
2010,경기도 하남시1,37.5361816,127.2087534,경기도 하남시 덕풍동 신창초교사거리 ,3 ,3 ,0 ,3 ,0 ,0 
2010,경기도 하남시2,37.5379868,127.2045594,경기도 하남시 신장동 신장사거리 ,4 ,4 ,0 ,2 ,2 ,0 
2010,경기도 하남시3,37.54207,127.1981434,경기도 하남시 덕풍동 천호설비 ,4 ,4 ,0 ,2 ,2 ,0 
2010,경기도 하남시4,37.5379868,127.2045594,경기도 하남시 신장동 신장사거리 ,4 ,4 ,0 ,3 ,1 ,0 
2010,경기도 용인시 처인구1,37.2359358,127.2067343,경기도 용인시 처인구 김량장동 용인농협앞 ,3 ,3 ,1 ,2 ,0 ,0 
2010,경기도 용인시 수지구1,37.3229644,127.0948689,경기도 용인시 수지구 풍덕천동 수지로얄스포츠센타앞 ,3 ,3 ,0 ,2 ,1 ,0 
2010,경기도 파주시1,37.7633893,126.7756741,경기도 파주시 금촌동 건물 ,3 ,3 ,0 ,2 ,1 ,0 
2010,경기도 이천시1,37.281124,127.439305,경기도 이천시 관고동 은혜사진관 ,4 ,5 ,0 ,4 ,1 ,0 
2010,경기도 안성시1,37.010384,127.2592946,경기도 안성시 석정동 읍내교앞1 ,3 ,3 ,0 ,2 ,0 ,1 
2010,경기도 안성시2,37.007184,127.269445,경기도 안성시 서인동 서인사거리 ,4 ,4 ,0 ,4 ,0 ,0 
2010,경기도 김포시1,37.6293001,126.7063832,경기도 김포시 북변동 한일아파트앞 ,3 ,3 ,0 ,2 ,0 ,1 
2010,경기도 화성시1,37.2089406,127.0341963,경기도 화성시 진안동 병점지하차도 ,4 ,4 ,0 ,4 ,0 ,0 
2010,경기도 여주군1,37.2934029,127.6496739,경기도 여주군 여주읍 부림주택 ,3 ,3 ,0 ,3 ,0 ,0 
2010,강원도 춘천시1,37.8710945,127.7254711,강원도 춘천시 효자동 남부사거리 ,3 ,3 ,0 ,0 ,3 ,0 
2010,강원도 춘천시2,37.8922071,127.7302006,강원도 춘천시 소양로1가 원준빌딩 ,3 ,3 ,0 ,3 ,0 ,0 
2010,강원도 춘천시3,37.863165,127.7314406,강원도 춘천시 퇴계동 구우미닭갈비 ,3 ,3 ,0 ,3 ,0 ,0 
2010,강원도 춘천시4,37.8861765,127.7501072,강원도 춘천시 후평동 동강오거리 ,3 ,3 ,0 ,3 ,0 ,0 
2010,강원도 춘천시5,37.8762051,127.7315537,강원도 춘천시 효자동 운교사거리 ,4 ,4 ,0 ,2 ,2 ,0 
2010,강원도 춘천시6,37.8781356,127.7252353,강원도 춘천시 중앙로2가 뉴스타 ,5 ,5 ,0 ,3 ,2 ,0 
2010,강원도 춘천시7,37.8831432,127.7278485,강원도 춘천시 운교동 시골집 ,6 ,6 ,1 ,3 ,2 ,0 
2010,강원도 원주시1,37.3615315,127.9401175,강원도 원주시 우산동 우산철교 교차로 ,3 ,3 ,0 ,3 ,0 ,0 
2010,강원도 원주시2,37.3568574,127.9226281,강원도 원주시 단계동 합동청사 교차로 ,4 ,4 ,0 ,4 ,0 ,0 
2010,강원도 원주시3,37.3462463,127.9622969,강원도 원주시 봉산동 송평교서단 ,4 ,4 ,1 ,3 ,0 ,0 
2010,강원도 강릉시1,37.8858009,128.8233593,강원도 강릉시 주문진읍 삼성화재 ,4 ,4 ,0 ,1 ,3 ,0 
2010,강원도 강릉시2,37.7558934,128.8945393,강원도 강릉시 임당동 옥천오거리 ,5 ,5 ,0 ,0 ,5 ,0 
2010,강원도 동해시1,37.52344965,129.1135621,강원도 동해시 천곡동 옷이날개지요 수선집 ,4 ,5 ,0 ,1 ,4 ,0 
2010,강원도 속초시1,38.2034037,128.5908489,강원도 속초시 중앙동 SK텔레콤속초제일점 ,6 ,7 ,0 ,3 ,4 ,0 
2010,강원도 삼척시1,37.2351415,129.0436684,강원도 삼척시 도계읍 전두2교 ,3 ,3 ,0 ,3 ,0 ,0 
2010,충청북도 청주시 상당구1,36.6232789,127.5050294,충청북도 청주시 상당구 금천동 으뜸자동차 공업사 ,3 ,3 ,0 ,3 ,0 ,0 
2010,충청북도 청주시 상당구2,36.6291982,127.485196,충청북도 청주시 상당구 남주동 육천사 ,3 ,3 ,1 ,2 ,0 ,0 
2010,충청북도 청주시 상당구3,36.6260722,127.4967276,충청북도 청주시 상당구 금천동 광화원 ,4 ,4 ,1 ,1 ,2 ,0 
2010,충청북도 청주시 상당구4,36.6283803,127.4913627,충청북도 청주시 상당구 석교동 석교육거리 ,11 ,11 ,2 ,7 ,2 ,0 
2010,충청북도 청주시 흥덕구1,36.6392118,127.4609209,충청북도 청주시 흥덕구 봉명동 신사빌라 ,3 ,3 ,0 ,1 ,2 ,0 
2010,충청북도 청주시 흥덕구2,36.6168536,127.4728092,충청북도 청주시 흥덕구 수곡동 이용주소아과 ,4 ,4 ,1 ,3 ,0 ,0 
2010,충청북도 충주시1,36.9786945,127.9695874,충청북도 충주시 문화동 충주의료원1 ,3 ,3 ,0 ,2 ,1 ,0 
2010,충청북도 충주시2,36.98326,127.9227306,충청북도 충주시 교현동 한솔교육충주영어지사 ,3 ,3 ,0 ,3 ,0 ,0 
2010,충청북도 제천시1,37.1415187,128.2080047,충청북도 제천시 의림동 명동교차로 ,3 ,4 ,0 ,2 ,2 ,0 
2010,충청북도 제천시2,37.1489139,128.2144172,충청북도 제천시 청전동 지젤 ,3 ,3 ,0 ,3 ,0 ,0 
2010,충청북도 제천시3,37.1300549,128.206113,충청북도 제천시 영천동 역전교차로 ,5 ,5 ,0 ,4 ,1 ,0 
2010,충청북도 보은군1,36.4851517,127.7217057,충청북도 보은군 보은읍 동다리사거리 ,3 ,3 ,0 ,2 ,1 ,0 
2010,충청북도 괴산군1,36.8091972,127.7945785,충청북도 괴산군 괴산읍 시계탑사거리 ,5 ,5 ,1 ,3 ,1 ,0 
